,Yearly Clock (cos),Yearly Clock (sin),Weekly Clock (cos),Weekly Clock (sin),Month,Time,Year,Daytype,Photovoltaics[MWh],Wind onshore[MWh],Wind offshore[MWh],PV + W / Residual Load,COVID,Oil Price
20866,-0.7253497179059885,0.6883805537155324,-0.2097329542604974,-0.9777587063775828,6,14:00:00,2020,Thursday,4852,1089,207,0.6522384892849565,0.0,41.75
20867,-0.7258426032219447,0.6878608255657466,-0.1731778941991159,-0.9848905609055048,6,15:00:00,2020,Thursday,4488,1091,137,0.5867980700133456,0.0,41.75
20868,-0.7263351161419696,0.687340744506705,-0.1363826128868537,-0.990656238511702,6,16:00:00,2020,Thursday,3941,1177,116,0.5404791408508881,0.0,41.75
20870,-0.7273190237836744,0.6862995247283528,-0.0622758091329245,-0.9980589780152472,6,18:00:00,2020,Thursday,2090,1114,118,0.2892216611527076,0.0,41.75
20873,-0.7287920859658272,0.6847350549180159,0.049403022152583,-0.9987789251892488,6,21:00:00,2020,Thursday,51,851,97,0.0810284694622434,0.0,41.75
20875,-0.7297722582945957,0.6836903180706934,0.123599107457003,-0.9923322329924752,6,23:00:00,2020,Thursday,0,762,115,0.0786758769175562,0.0,41.75
20876,-0.7302617829665712,0.6831674233586409,0.1604656653673846,-0.98704142275702,6,00:00:00,2020,Friday,0,908,122,0.1017283950617284,0.0,42.33
20878,-0.7312397080699435,0.6821205826991176,0.2334801880358239,-0.972361559192236,6,02:00:00,2020,Friday,0,1013,143,0.1274109996693486,0.0,42.33
20879,-0.7317281079996127,0.6815966372887319,0.2695268717382274,-0.9629928688266622,6,03:00:00,2020,Friday,0,1001,104,0.1228870106761565,0.0,42.33
20880,-0.7322161325137728,0.6810723421829528,0.3051996850770771,-0.9522883766112306,6,04:00:00,2020,Friday,0,1039,88,0.1237917398945518,0.0,42.33
20881,-0.7327037813620414,0.6805476976507716,0.3404491450173665,-0.940262931129875,6,05:00:00,2020,Friday,7,1034,76,0.1175170962651236,0.0,42.33
20884,-0.7341644714105628,0.6789716701884173,0.4431717888653673,-0.8964367047114203,6,08:00:00,2020,Friday,1694,824,134,0.2208343742193355,0.0,42.33
20886,-0.7351363818651173,0.6779192430210729,0.5086591169318126,-0.860968003332382,6,10:00:00,2020,Friday,3474,1019,137,0.4322658948744282,0.0,42.33
20888,-0.7361067836633258,0.6768654246191289,0.5713251067190064,-0.8207238405410897,6,12:00:00,2020,Friday,4053,1478,61,0.5604329524954901,0.0,42.33
20889,-0.7365914181938434,0.676337994380903,0.6014908150018753,-0.7988797152690634,6,13:00:00,2020,Friday,4093,1621,61,0.6152125279642058,0.0,42.33
20890,-0.7370756748137148,0.6758102171452477,0.6308221738627834,-0.7759274353720407,6,14:00:00,2020,Friday,4059,1735,24,0.6637763833428408,0.0,42.33
20891,-0.7375595532744905,0.675282093182941,0.6592784967249946,-0.7518988387782171,6,15:00:00,2020,Friday,3756,1901,22,0.6408259986459038,0.0,42.33
20892,-0.7380430533279148,0.6747536227649383,0.6868203108052325,-0.7268272564133818,6,16:00:00,2020,Friday,3353,2036,40,0.6120631341600902,0.0,42.33
20894,-0.7390089172206589,0.6736956436465574,0.7390089172206258,-0.6736956436465938,6,18:00:00,2020,Friday,1954,1840,78,0.3802042419481539,0.0,42.33
20895,-0.739491280564439,0.6731661354889787,0.7635833168733707,-0.645709314004887,6,19:00:00,2020,Friday,1087,1780,74,0.264193316564858,0.0,42.33
20896,-0.739973264509789,0.6726362819613033,0.7870985227976415,-0.616827297879861,6,20:00:00,2020,Friday,452,1510,83,0.1781514069169788,0.0,42.33
20897,-0.7404548688094251,0.6721060833353742,0.8095219162102099,-0.5870896585491435,6,21:00:00,2020,Friday,69,1364,110,0.1384725836848245,0.0,42.33
20898,-0.740936093216259,0.6715755398832116,0.8308223928202352,-0.5565376461556386,6,22:00:00,2020,Friday,0,1291,126,0.1298094540124587,0.0,42.33
20899,-0.7414169374833967,0.6710446518770127,0.8509704059747277,-0.5252136404885226,6,23:00:00,2020,Friday,0,1426,154,0.1599352161149914,0.0,42.33
20901,-0.7423774846119839,0.6699818432921772,0.8876988871894809,-0.4604244625153592,6,01:00:00,2020,Saturday,0,1721,162,0.231014599435652,0.0,42.33
20902,-0.7428571869806215,0.6694499232588184,0.9042284078599064,-0.4270491615951713,6,02:00:00,2020,Saturday,0,1914,207,0.282385834109972,0.0,42.33
20903,-0.7433365082239397,0.6689176597619776,0.919503640965919,-0.3930814855095804,6,03:00:00,2020,Saturday,0,2037,200,0.3098337950138504,0.0,42.33
20905,-0.7442940063511434,0.6678521034703447,0.9462082584552024,-0.3235582353011164,6,05:00:00,2020,Saturday,7,2394,135,0.3666329333526095,0.0,42.33
20906,-0.7447721827437814,0.6673188112222399,0.9576005999084122,-0.2880990993652169,6,06:00:00,2020,Saturday,195,2522,102,0.4063716303877757,0.0,42.33
20907,-0.7452499770286051,0.6667851766040271,0.967664619320772,-0.2522403308648028,6,07:00:00,2020,Saturday,747,2330,98,0.4388389771941949,0.0,42.33
20908,-0.7457273889604803,0.6662511998894896,0.9763863565310762,-0.2160316707799348,6,08:00:00,2020,Saturday,1644,2118,138,0.5182724252491694,0.0,42.33
20909,-0.7462044182944694,0.6657168813525857,0.9837537133056734,-0.1795233454381321,6,09:00:00,2020,Saturday,2805,2327,145,0.7559088955737,0.0,42.33
20910,-0.7466810647858309,0.6651822212674494,0.9897564701204712,-0.142765996843313,6,10:00:00,2020,Saturday,3857,2556,176,1.047535771065183,0.0,42.33
20911,-0.7471573281900196,0.6646472199083897,0.9943863003368392,-0.1058106124281195,6,11:00:00,2020,Saturday,4469,2892,190,1.2916524119055766,0.0,42.33
20912,-0.7476332082626872,0.664111877549891,0.9976367817516772,-0.0687084543280991,6,12:00:00,2020,Saturday,4694,3165,143,1.4666422287390029,0.0,42.33
20913,-0.7481087047596818,0.6635761944666123,0.9995034055059576,-0.0315109882738286,6,13:00:00,2020,Saturday,4872,3275,164,1.791549902996335,0.0,42.33
20914,-0.7485838174370485,0.6630401709333875,0.999983582339122,0.0057301877993837,6,14:00:00,2020,Saturday,4662,3236,155,1.8385844748858449,0.0,42.33
20915,-0.7490585460510288,0.6625038072252255,0.999076646180704,0.0429634153241589,6,15:00:00,2020,Saturday,4228,3180,168,1.6278470133218736,0.0,42.33
20916,-0.749532890358062,0.6619671036173091,0.9967838550742856,0.0801370467589467,6,16:00:00,2020,Saturday,3615,3060,188,1.3089834064466908,0.0,42.33
20917,-0.7500068501147841,0.6614300603849963,0.9931083894324256,0.1171995172299522,6,17:00:00,2020,Saturday,2917,3015,235,1.0266355918095555,0.0,42.33
20918,-0.7504804250780284,0.6608926778038184,0.9880553476249466,0.1540994160590681,6,18:00:00,2020,Saturday,2121,2920,255,0.7424646011495865,0.0,42.33
20919,-0.7509536150048258,0.6603549561494817,0.981631738906872,0.1907855580767864,6,19:00:00,2020,Saturday,1188,2666,248,0.4886241810601548,0.0,42.33
20920,-0.7514264196524045,0.6598168956978658,0.9738464736956208,0.2272070546233197,6,20:00:00,2020,Saturday,494,2147,235,0.3153163030369477,0.0,42.33
20922,-0.7523708721398082,0.6587397595071852,0.9542360444951687,0.2990544622409344,6,22:00:00,2020,Saturday,0,1574,175,0.1828541557762676,0.0,42.33
20923,-0.7528425194950787,0.6582006843207489,0.94243808283374,0.3343807112030604,6,23:00:00,2020,Saturday,0,1415,183,0.1768285935598096,0.0,42.33
20924,-0.7533137806020219,0.6576612714422895,0.9293328316011796,0.3692431287216232,6,00:00:00,2020,Sunday,0,1321,192,0.180076172339919,0.0,42.33
20925,-0.7537846552188558,0.6571215211485548,0.9149384695602172,0.4035933558903162,6,01:00:00,2020,Sunday,0,1273,171,0.1847019698132514,0.0,42.33
20926,-0.7542551431039968,0.6565814337164655,0.8992749636452554,0.4373837442804941,6,02:00:00,2020,Sunday,0,1148,171,0.1730743996850807,0.0,42.33
20928,-0.7551949577138565,0.6555002485457703,0.8642291601664294,0.5030983588902156,6,04:00:00,2020,Sunday,0,1180,185,0.1854367613096046,0.0,42.33
20929,-0.7556642839564003,0.65495915136187,0.8448954758899342,0.534931430017644,6,05:00:00,2020,Sunday,8,1178,191,0.1898001378359751,0.0,42.33
20930,-0.7561332225029014,0.6544177181490259,0.8243898068811193,0.5660224786265214,6,06:00:00,2020,Sunday,253,1109,214,0.2211309106215799,0.0,42.33
20931,-0.7566017731127692,0.6538759491850222,0.802740597286729,0.5963283772115374,6,07:00:00,2020,Sunday,1008,1004,221,0.3294968275047956,0.0,42.33
20932,-0.7570699355456123,0.6533338447478152,0.7799778774997388,0.625807087376775,6,08:00:00,2020,Sunday,2291,856,206,0.5161637931034483,0.0,42.33
20933,-0.7575377095612386,0.6527914051155335,0.7561332225029507,0.6544177181489689,6,09:00:00,2020,Sunday,3881,795,208,0.8355859709153123,0.0,42.33
20934,-0.758005094919655,0.6522486305664772,0.731239708069972,0.682120582699087,6,10:00:00,2020,Sunday,5239,925,204,1.2713116390497106,0.0,42.33
20935,-0.7584720913810679,0.6517055213791189,0.7053318648850629,0.7088772533928278,6,11:00:00,2020,Sunday,5774,1029,223,1.4091456077015645,0.0,42.33
20936,-0.758938698705883,0.6511620778321023,0.6784456306441021,0.7346506150953163,6,12:00:00,2020,Sunday,6008,1055,276,1.5295956648603586,0.0,42.33
20938,-0.759870744988343,0.650074188774528,0.6218884738507289,0.7831058204940193,6,14:00:00,2020,Sunday,6115,816,486,1.895961145194274,0.0,42.33
20939,-0.7603361834677981,0.6495297438221155,0.592296003753191,0.8057204502418938,6,15:00:00,2020,Sunday,5816,931,530,1.8832815734989647,0.0,42.33
20941,-0.7612658899091853,0.6484398544666854,0.5306884670846214,0.847566959539702,6,17:00:00,2020,Sunday,4023,823,580,0.9446378830083564,0.0,42.33
20942,-0.7617301573941285,0.6478944106228391,0.4987588585310086,0.8667407923000079,6,18:00:00,2020,Sunday,2831,801,340,0.5227691497762569,0.0,42.33
20943,-0.7621940340709127,0.6473486343746377,0.4661374037266641,0.8847123379081842,6,19:00:00,2020,Sunday,1505,788,266,0.2822945394373966,0.0,42.33
20945,-0.7631206140482306,0.6462560857853885,0.3990008538282055,0.9169505540891304,6,21:00:00,2020,Sunday,67,794,243,0.1095672886065899,0.0,42.33
20946,-0.7635833168733795,0.6457093140048764,0.3645788862437001,0.9311725058791755,6,22:00:00,2020,Sunday,0,660,295,0.0910217308425467,0.0,42.33
20949,-0.7649690738466949,0.6440670120865762,0.2584730930941886,0.966018457456338,6,01:00:00,2020,Monday,0,802,165,0.1126908285747581,0.0,43.2
20950,-0.7654302082137926,0.6435189168577642,0.2223214096336631,0.974973430826964,6,02:00:00,2020,Monday,0,810,158,0.117007131633023,0.0,43.2
20951,-0.7658909498744081,0.6429704914694584,0.1858613361943759,0.9825759836816902,6,03:00:00,2020,Monday,0,937,149,0.1329253365973072,0.0,43.2
20952,-0.7663512985921563,0.6424217362030301,0.1491434478483029,0.988815570247516,6,04:00:00,2020,Monday,0,1156,136,0.1585276073619632,0.0,43.2
20953,-0.7668112541308538,0.6418726513400201,0.1122186772917012,0.9936835353707442,6,05:00:00,2020,Monday,17,1259,112,0.1616773442050087,0.0,43.2
20954,-0.7672708162545189,0.6413232371621383,0.0751382441942026,0.9971731265228784,6,06:00:00,2020,Monday,293,1401,122,0.1833602584814216,0.0,43.2
20955,-0.7677299847273718,0.6407734939512633,0.037953584150855,0.9992795031672088,6,07:00:00,2020,Monday,1044,1295,160,0.2221925846892504,0.0,43.2
20956,-0.7681887593138343,0.6402234219894426,0.0007162773336313,0.9999997434733576,6,08:00:00,2020,Monday,2204,989,155,0.2832008120453392,0.0,43.2
20957,-0.7686471397785309,0.6396730215588926,-0.036522023057613,0.9993328483702412,6,09:00:00,2020,Monday,3545,1050,117,0.4407033295922185,0.0,43.2
20958,-0.769105125886288,0.639122292941998,-0.0737096624444602,0.9972797429319036,6,10:00:00,2020,Monday,4936,1115,99,0.6522430798600064,0.0,43.2
20959,-0.7695627174021342,0.6385712364213119,-0.1107950565222967,0.9938432750943283,6,11:00:00,2020,Monday,5850,1343,102,0.8477629285299244,0.0,43.2
20961,-0.7704767157192213,0.6374681407996186,-0.184453552030696,0.9828412319104542,6,13:00:00,2020,Monday,5948,1813,99,0.9833604403853372,0.0,43.2
20963,-0.7713891328540731,0.6363637369575997,-0.2570889539785033,0.9663877429594392,6,15:00:00,2020,Monday,5801,2227,135,1.1779220779220778,0.0,43.2
20964,-0.7718447478928857,0.635811045162136,-0.2928968115463924,0.956144057025905,6,16:00:00,2020,Monday,5208,2242,114,1.0198193339625186,0.0,43.2
20965,-0.7722999669342154,0.6352580271617273,-0.3282983814714996,0.9445740694742756,6,17:00:00,2020,Monday,4296,2094,122,0.7883777239709443,0.0,43.2
20966,-0.7727547897445116,0.6347046832401,-0.3632445569699351,0.931693829448127,6,18:00:00,2020,Monday,3014,1841,160,0.5114737378888322,0.0,43.2
20967,-0.7732092160904238,0.6341510136811517,-0.3976868629520244,0.917521203588984,6,19:00:00,2020,Monday,1613,1557,113,0.289098274040155,0.0,43.2
20970,-0.7745701140114317,0.6324880540218271,-0.4975166935026326,0.8674544020789839,6,22:00:00,2020,Monday,0,1120,180,0.1106477146991233,0.0,43.2
20972,-0.7754753927012952,0.6313777912745839,-0.5606963282395588,0.8280215139105245,6,00:00:00,2020,Tuesday,0,1149,183,0.1344911147011308,0.0,42.72
20973,-0.7759274353719943,0.6308221738628405,-0.5911411576991303,0.8065681196738016,6,01:00:00,2020,Tuesday,0,1074,142,0.1291967700807479,0.0,42.72
20974,-0.7763790799505741,0.6302662328057089,-0.6207659941167247,0.7839959059512203,6,02:00:00,2020,Tuesday,0,971,100,0.1172542150208014,0.0,42.72
20975,-0.7768303262053171,0.6297099683884166,-0.6495297438221175,0.7603361834677963,6,03:00:00,2020,Tuesday,0,866,121,0.1073526212747444,0.0,42.72
20977,-0.7777316228174435,0.6285964706150886,-0.7043156359822165,0.7098869522050436,6,05:00:00,2020,Tuesday,17,785,125,0.0938639125151883,0.0,42.72
20978,-0.7781816727124136,0.6280392378303365,-0.7302617829665679,0.6831674233586446,6,06:00:00,2020,Tuesday,340,681,146,0.1051351351351351,0.0,42.72
20980,-0.7790805745256701,0.6269238058941069,-0.7790805745256381,0.6269238058941468,6,08:00:00,2020,Tuesday,2869,306,137,0.2835859234523504,0.0,42.72
20981,-0.779529425982772,0.6263656073149052,-0.8018855008086506,0.5974777348093062,6,09:00:00,2020,Tuesday,4637,186,159,0.4776148020324034,0.0,42.72
20984,-0.7808735797931712,0.6246890845700748,-0.8635075576581446,0.5043358978570396,6,12:00:00,2020,Tuesday,7455,560,119,1.0152271592611084,0.0,42.72
20985,-0.7813208301100881,0.6241296022751066,-0.8816890224824689,0.4718309735847239,6,13:00:00,2020,Tuesday,7795,621,94,1.1436634860905792,0.0,42.72
20988,-0.7826601749887064,0.6224492352687466,-0.9288029171751088,0.370574069582598,6,16:00:00,2020,Tuesday,6439,732,62,0.9395946999220576,0.0,42.72
20989,-0.7831058204940291,0.6218884738507167,-0.9419580972663992,0.3357304618205876,6,17:00:00,2020,Tuesday,5150,813,61,0.6887720100617425,0.0,42.72
20990,-0.7835510642243385,0.6213273933707628,-0.9538066535917048,0.3004211503276583,6,18:00:00,2020,Tuesday,3475,825,28,0.4171968382494698,0.0,42.72
20991,-0.7839959059512009,0.620765994116749,-0.9643321505948548,0.2646951139124078,6,19:00:00,2020,Tuesday,1752,774,46,0.2123163282152881,0.0,42.72
20992,-0.7844403454463889,0.6202042763767033,-0.9735199879824716,0.2286019094378004,6,20:00:00,2020,Tuesday,596,787,44,0.1109469755870004,0.0,42.72
20993,-0.7848843824818812,0.6196422404388164,-0.9813574209766897,0.1921916030787515,6,21:00:00,2020,Tuesday,88,898,49,0.0831392079685115,0.0,42.72
20995,-0.785771248262727,0.6185172151231005,-0.9929394757251884,0.1186220786640836,6,23:00:00,2020,Tuesday,0,1419,47,0.1385109599395313,0.0,42.72
20996,-0.7862140765530711,0.6179542263224693,-0.9966680315970587,0.0815649115272261,6,00:00:00,2020,Wednesday,0,1545,40,0.1675475687103594,0.0,40.4
20997,-0.786656501473701,0.6173909204783927,-0.9990140735963756,0.0443946027842985,6,01:00:00,2020,Wednesday,0,1617,27,0.1849893102284235,0.0,40.4
21000,-0.7879813537484652,0.6156991035763622,-0.9977341866618242,-0.0672792149647139,6,04:00:00,2020,Wednesday,0,1273,14,0.1437025457793657,0.0,40.4
21001,-0.788422162922434,0.6151345324501876,-0.9945368594384388,-0.1043859914850978,6,05:00:00,2020,Wednesday,19,1165,30,0.1287107718405428,0.0,40.4
21002,-0.7888625675938227,0.6145696457272207,-0.9899599745676092,-0.1413479704633166,6,06:00:00,2020,Wednesday,319,1016,49,0.1291044776119403,0.0,40.4
21003,-0.78930256753668,0.6140044436972786,-0.9840098808100524,-0.1781138806162685,6,07:00:00,2020,Wednesday,1291,776,52,0.1813125695216907,0.0,40.4
21004,-0.7897421625252629,0.61343892665034,-0.9766948317535892,-0.2146327226352682,6,08:00:00,2020,Wednesday,2962,397,37,0.2940005194355467,0.0,40.4
21006,-0.7906201367376697,0.6123069486661966,-0.9580123349117964,-0.2867269888881201,6,10:00:00,2020,Wednesday,6256,431,29,0.7482174688057041,0.0,40.4
21007,-0.7910585155110463,0.6117404883097568,-0.9466708022859888,-0.322202408586904,6,11:00:00,2020,Wednesday,7112,714,58,0.981207218419415,0.0,40.4
21008,-0.7914964884292535,0.6111737140978502,-0.9340161087325478,-0.3572308898011333,6,12:00:00,2020,Wednesday,7518,795,108,1.1078805420339428,0.0,40.4
21010,-0.7923712158015536,0.6100392252709392,-0.904839251137926,-0.4257533671037226,6,14:00:00,2020,Wednesday,7281,949,112,1.1739375175907685,0.0,40.4
21011,-0.792807969806865,0.6094715112379882,-0.8883575593593838,-0.4591523132132071,6,15:00:00,2020,Wednesday,6678,1128,110,1.07204767063922,0.0,40.4
21012,-0.7932443170594435,0.6089034845136765,-0.8706435950380507,-0.4919143527274018,6,16:00:00,2020,Wednesday,5808,1291,147,0.941038961038961,0.0,40.4
21013,-0.7936802573354199,0.6083351453894321,-0.8517219298474386,-0.5239940402494621,6,17:00:00,2020,Wednesday,4501,1420,144,0.7003464203233256,0.0,40.4
21014,-0.7941157904111336,0.6077664941568436,-0.8316188107059531,-0.5553468768976882,6,18:00:00,2020,Wednesday,3040,1616,206,0.4921550764247393,0.0,40.4
21015,-0.7945509160631329,0.607197531107659,-0.8103621233692015,-0.5859293720309292,6,19:00:00,2020,Wednesday,1609,1688,286,0.3250771184902921,0.0,40.4
21016,-0.7949856340681749,0.6066282565337868,-0.7879813537485064,-0.6156991035763096,6,20:00:00,2020,Wednesday,585,1677,439,0.2377013112734313,0.0,40.4
21017,-0.7954199442032266,0.6060586707272952,-0.7645075470097226,-0.6446147768746672,6,21:00:00,2020,Wednesday,86,1732,516,0.2085418155825589,0.0,40.4
21018,-0.7958538462454632,0.6054887739804121,-0.7399732645097872,-0.6726362819613052,6,22:00:00,2020,Wednesday,0,2076,587,0.2594757868069765,0.0,40.4
21019,-0.7962873399722703,0.6049185665855249,-0.7144125386295068,-0.6997247492042449,6,23:00:00,2020,Wednesday,0,2409,605,0.3316826235281171,0.0,40.4
21020,-0.7967204251612423,0.6043480488351802,-0.687860825565776,-0.725842603221917,6,00:00:00,2020,Thursday,0,2617,622,0.4057371915320055,0.0,41.18
21021,-0.7971531015901834,0.6037772210220843,-0.6603549561494868,-0.7509536150048213,6,01:00:00,2020,Thursday,0,2667,694,0.4517473118279569,0.0,41.18
21022,-0.7975853690371075,0.6032060834391021,-0.6319330847558569,-0.7750229521704161,6,02:00:00,2020,Thursday,0,2521,687,0.4425437991447096,0.0,41.18
21024,-0.7984486760980103,0.6020628801357336,-0.5725002519452378,-0.8199045441529393,6,04:00:00,2020,Thursday,0,2304,544,0.3728236680193743,0.0,41.18
21025,-0.7988797152690662,0.6014908150018716,-0.541571731936171,-0.8406545421085025,6,05:00:00,2020,Thursday,11,2285,468,0.340142751661334,0.0,41.18
21026,-0.7993103445722605,0.6009184412711714,-0.5098919784084625,-0.8602384380825493,6,06:00:00,2020,Thursday,251,1964,398,0.2698543839719095,0.0,41.18
21027,-0.7997405637866571,0.6003457592372914,-0.4775049354810667,-0.8786290665526735,6,07:00:00,2020,Thursday,994,1508,346,0.258767944757405,0.0,41.18
21028,-0.8001703726915309,0.5997727691940478,-0.4444555283796499,-0.8958009172203197,6,08:00:00,2020,Thursday,2237,945,333,0.3074433656957929,0.0,41.18
21029,-0.800599771066367,0.5991994714354151,-0.4107896011189219,-0.9117301703972271,6,09:00:00,2020,Thursday,3686,941,369,0.4820532612890775,0.0,41.18
21030,-0.8010287586908611,0.5986258662555255,-0.3765538529104458,-0.9263947300467,6,10:00:00,2020,Thursday,4876,1219,426,0.7023912106850495,0.0,41.18
21031,-0.8014573353449196,0.5980519539486692,-0.3417957733851088,-0.9397742544335184,6,11:00:00,2020,Thursday,5802,1588,398,0.9349339735894358,0.0,41.18
21032,-0.80188550080866,0.5974777348092937,-0.3065635767181469,-0.9518501843408852,6,12:00:00,2020,Thursday,6420,1760,436,1.127011118378025,0.0,41.18
21033,-0.8023132548624105,0.596903209132004,-0.2709061347497495,-0.962605768814498,6,13:00:00,2020,Thursday,6689,1844,481,1.24382503104733,0.0,41.18
21034,-0.8027405972867103,0.5963283772115624,-0.2348729091927456,-0.9720260883985246,6,14:00:00,2020,Thursday,6583,2046,476,1.33426143024619,0.0,41.18
21035,-0.8031675278623105,0.5957532393428883,-0.1985138830231456,-0.9800980758307164,6,15:00:00,2020,Thursday,5991,2133,538,1.2263910519609231,0.0,41.18
21037,-0.8040201525914696,0.594602046941305,-0.1250205504382285,-0.9921541523211614,6,17:00:00,2020,Thursday,4218,2109,652,0.8611796643632774,0.0,41.18
21040,-0.8052959953508789,0.592872971109189,-0.0136088504045274,-0.999907395307519,6,20:00:00,2020,Thursday,612,1754,903,0.2968040675503904,0.0,41.18
21041,-0.8057204502418819,0.5922960037532071,0.0236349530175776,-0.9997206554812484,6,21:00:00,2020,Thursday,90,1523,974,0.2330210772833723,0.0,41.18
21042,-0.8061444917553616,0.5917187325178151,0.0608459715509318,-0.9981471673786504,6,22:00:00,2020,Thursday,0,1929,898,0.272036181678214,0.0,41.18
21043,-0.8065681196737622,0.5911411576991841,0.0979725884610987,-0.995189113641338,6,23:00:00,2020,Thursday,0,2266,863,0.3368863049095607,0.0,41.18
21044,-0.80699133377974,0.5905632795936405,0.1349633040898111,-0.9908505974914488,6,00:00:00,2020,Friday,0,2394,797,0.3906709108716944,0.0,40.97
21045,-0.8074141338561645,0.5899850984976652,0.1717668072924435,-0.9851376370399014,6,01:00:00,2020,Friday,0,2362,784,0.4107585846716281,0.0,40.97
21046,-0.8078365196861147,0.5894066147078989,0.2083320466133111,-0.9780581569384864,6,02:00:00,2020,Friday,0,2195,688,0.3796918214144607,0.0,40.97
21047,-0.8082584910528853,0.5888278285211331,0.2446083011014154,-0.969621977387208,6,03:00:00,2020,Friday,0,1994,565,0.3257382892057026,0.0,40.97
21049,-0.8091011895311251,0.5876693501445506,0.3160930458807858,-0.9487281941345516,6,05:00:00,2020,Friday,17,1727,403,0.249448123620309,0.0,40.97
21050,-0.809521916210245,0.587089658549095,0.351202377126018,-0.93629957294716,6,06:00:00,2020,Friday,312,1693,379,0.2475854190466299,0.0,40.97
21051,-0.8099422275614871,0.5865096657453619,0.3858245429931481,-0.9225721771352788,6,07:00:00,2020,Friday,1236,1355,337,0.2745943918221888,0.0,40.97
21052,-0.8103621233692093,0.5859293720309184,0.4199115178375331,-0.9075650484606484,6,08:00:00,2020,Friday,2791,674,380,0.3534982072262572,0.0,40.97
21053,-0.8107816034179824,0.5853487777034863,0.4534160183974501,-0.8912990038480931,6,09:00:00,2020,Friday,4507,550,384,0.5688447464715107,0.0,40.97
21054,-0.8112006674925911,0.5847678830609413,0.4862915693817755,-0.8737966065098959,6,10:00:00,2020,Friday,5894,946,372,0.873017794455877,0.0,40.97
21055,-0.811619315378033,0.5841866884013132,0.5184925679379414,-0.8550821346473795,6,11:00:00,2020,Friday,6781,1366,336,1.1699075989518688,0.0,40.97
21057,-0.8124553617224756,0.5830234002236971,0.5806932367938337,-0.8141224507049911,6,13:00:00,2020,Friday,7244,1433,354,1.397771242841665,0.0,40.97
21058,-0.8128727597525399,0.5824413073025381,0.6106066263212713,-0.7919340552675805,6,14:00:00,2020,Friday,6911,1334,333,1.3235611788304271,0.0,40.97
